metacyc_id,Name,exposure,coef,stderr,pval,k,tau2,stderr.tau2,pval.tau2,I2,H2,weight_Derosa,weight_Lee,weight_McCulloch,weight_Routy,weight_Spencer,pval.bonf,qval.fdr,fdr,val,baseMean,Significance,Increased_in
PWY-3001,superpathway of L-isoleucine biosynthesis I,Responder,7.811331313452825e-5,1.9011818184895486e-4,0.6811699605282877,5,8.288136716811158e-8,1.1840096857340272e-7,0.1372794883258161,53.93466255940292,2.1708296423303883,35.96947442402584,13.29297231666644,0.6295708962651766,28.52451914959943,21.583463213443117,1,0.9983095638786016,0.9983095638786016,0.41086713735032315,3678218.6260011964,P>0.05,Responder
GLYCOLYSIS-E-D,superpathway of glycolysis and the Entner-Doudoroff pathway,Responder,-4.659993407068527e-5,1.1382215465047406e-4,0.6822387652613817,5,1.096456675177073e-8,4.177468239111406e-8,0.31855467657422315,16.037968520528455,1.1910145364270954,43.34497401178625,6.077568384432232,0.3363973864725956,28.53123930829271,21.709820909016216,1,0.9983095638786016,0.9983095638786016,-0.40941005038768336,1322510.7288369348,P>0.05,Non-responder
PWY-6901,superpathway of glucose and xylose degradation,Responder,5.4338169875651754e-5,1.3280723092597252e-4,0.6824290802516829,5,2.5716728240068275e-8,5.70645155941666e-8,0.2727395642571972,30.542019547044575,1.4397193720271062,40.54217183858801,7.665408714653761,0.5610685530786714,27.778607558472423,23.452743335207135,1,0.9983095638786016,0.9983095638786016,0.409150687781,2472509.1870515584,P>0.05,Responder
PWY-7392,taxadiene biosynthesis (engineered),Responder,5.81309868465921e-5,1.432467307426762e-4,0.6848820512309441,5,2.5619250580941305e-8,6.465002753701406e-8,0.42513541379008435,25.681440527055162,1.345558911652537,39.6433745631438,4.424318480228462,0.2802168875068576,31.89091344463561,23.76117662448527,1,0.9983095638786016,0.9983095638786016,0.4058102167163363,1232044.2786661133,P>0.05,Responder
PWY0-1297,superpathway of purine deoxyribonucleosides degradation,Responder,-7.306249919070621e-5,1.801226175499456e-4,0.6850170861931227,5,7.375330536780827e-8,1.0869958826961444e-7,0.26549246110148467,50.07319432616181,2.002932065257288,30.810312487620518,17.039159172440684,3.0198456972953225,28.124732081623915,21.005950561019564,1,0.9983095638786016,0.9983095638786016,-0.4056264570463893,645662.9079196302,P>0.05,Non-responder
GLUCUROCAT-PWY,superpathway of &beta;-D-glucuronosides degradation,Responder,-8.922984367926441e-5,2.2024127648017383e-4,0.6853702906195689,5,2.1135247905884146e-7,1.7130506674111382e-7,7.366715890333245e-7,89.84666400525187,9.848979690194982,21.98013088410667,16.771585077259548,20.023465391937766,20.75757395194639,20.467244694749628,1,0.9983095638786016,0.9983095638786016,-0.4051458704985162,1076155.3221898528,P>0.05,Non-responder
PWY-7328,superpathway of UDP-glucose-derived O-antigen building blocks biosynthesis,Responder,4.204355973023014e-5,1.0383805872635035e-4,0.6855543473601694,5,7.2057574513098154e-9,3.591199267427913e-8,0.6592569517128937,12.223467947378053,1.139256674438335,45.40999497264782,10.89220443931238,0.5764500698263127,27.53984447380724,15.581506044406254,1,0.9983095638786016,0.9983095638786016,0.4048954713322371,1344268.9178688326,P>0.05,Responder
PWY-561,superpathway of glyoxylate cycle and fatty acid degradation,Responder,-5.154653906095265e-5,1.2774701312554985e-4,0.6865768693139287,5,2.7395278496072327e-8,5.297058523249641e-8,0.40432027845839513,36.23620690219035,1.5682881325238336,34.979185670489585,8.828174507485635,1.3946673325089174,29.495722388934652,25.30225010058122,1,0.9983095638786016,0.9983095638786016,-0.4035048475872597,313842.9914880543,P>0.05,Non-responder
PWY0-1477,ethanolamine utilization,Responder,-8.691783477166395e-5,2.1546722458969995e-4,0.6866595975739671,5,8.524758776707352e-8,1.5073820761759313e-7,0.38172129629913976,40.65442098451381,1.6850454854253771,34.81376554547189,7.762876750344337,2.0151799943993893,29.455296286719385,25.952881423065,1,0.9983095638786016,0.9983095638786016,-0.40339237179657306,904007.7451747331,P>0.05,Non-responder
PWY-5861,superpathway of demethylmenaquinol-8 biosynthesis I,Responder,-4.499416677819558e-5,1.1171770623352256e-4,0.6871330652481873,5,2.2067348882284354e-8,4.053794868415043e-8,0.3776016466046294,39.07764188677041,1.6414335081078306,37.429500326040085,7.177221879573989,1.9596134071661595,30.51702342678211,22.91664096043766,1,0.9983095638786016,0.9983095638786016,-0.40274875214627714,378156.2126443599,P>0.05,Non-responder
PWY-5838,superpathway of menaquinol-8 biosynthesis I,Responder,-5.4256444836880754e-5,1.3554359264015894e-4,0.6889445617377162,5,3.383839245820606e-8,5.983246785431101e-8,0.3420385848036193,40.95860833964881,1.6937270140120066,36.87593513015258,7.869309834276282,1.9517805116952673,29.710429593119418,23.592544930756457,1,0.9983095638786016,0.9983095638786016,-0.4002877877150618,496662.73761340324,P>0.05,Non-responder
PWY-6163,chorismate biosynthesis from 3-dehydroquinate,Responder,1.2071347419586189e-4,3.022463354221292e-4,0.6896075422926966,5,1.7470942513356049e-7,3.0174038556634885e-7,0.3191277646833042,42.73505339637838,1.7462689818290285,39.07628726013008,13.483197366606564,1.088713303214381,29.550845097393303,16.80095697265568,1,0.9983095638786016,0.9983095638786016,0.39938771805874396,6088508.749213808,P>0.05,Responder
PWY0-1261,anhydromuropeptides recycling I,Responder,2.9308605924984684e-5,7.762662425785218e-5,0.7057584636687388,5,0,1.9833999318214317e-8,0.9599016436326838,0,1,52.20940367611695,2.091728793740386,0.6429450811059697,23.79143669254825,21.264485756488448,1,0.9983095638786016,0.9983095638786016,0.3775586817691615,970582.4432593238,P>0.05,Responder
RHAMCAT-PWY,L-rhamnose degradation I,Responder,-4.4865031880844574e-5,1.1940616386683886e-4,0.7071141834090858,5,0,4.7236042545501156e-8,0.5868813698210458,0,1,50.87406346001744,6.891280380745431,0.241477180646099,30.182706339106375,11.810472639484662,1,0.9983095638786016,0.9983095638786016,-0.3757346390499391,2252280.363429571,P>0.05,Non-responder
GALACTARDEG-PWY,D-galactarate degradation I,Responder,-5.369549704716012e-5,1.4353392277516598e-4,0.7083327355608819,5,3.802759105321025e-8,6.835689856468335e-8,0.3215877521167398,39.90910157303821,1.6641455298184002,33.47467267545422,9.403657184558412,3.8673487464183296,27.458388709430537,25.795932684138496,1,0.9983095638786016,0.9983095638786016,-0.37409621369625407,389452.5486142535,P>0.05,Non-responder
GLUCARGALACTSUPER-PWY,superpathway of D-glucarate and D-galactarate degradation,Responder,-5.369549704716012e-5,1.4353392277516598e-4,0.7083327355608819,5,3.802759105321025e-8,6.835689856468335e-8,0.3215877521167398,39.90910157303821,1.6641455298184002,33.47467267545422,9.403657184558412,3.8673487464183296,27.458388709430537,25.795932684138496,1,0.9983095638786016,0.9983095638786016,-0.37409621369625407,389452.5486142535,P>0.05,Non-responder
PWY-6897,thiamine diphosphate salvage II,Responder,4.6453635086561835e-5,1.2514673672619925e-4,0.7104935339030396,5,0,5.629783210543859e-8,0.9634138260696705,0,1,58.16580948187151,5.9437611545597635,0.20125820188116716,21.01656793016693,14.672603231520625,1,0.9983095638786016,0.9983095638786016,0.371193339129528,3303663.067259496,P>0.05,Responder
GLCMANNANAUT-PWY,"superpathway of N-acetylglucosamine, N-acetylmannosamine and N-acetylneuraminate degradation",Responder,-5.2843815873568014e-5,1.4295607345333786e-4,0.711642752515167,5,6.242435073459334e-8,7.171461610704978e-8,0.03526668312459033,64.882823056532,2.8476093098537234,26.938794852232924,14.273160948317102,14.928740809661004,23.6357060720452,20.22359731774377,1,0.9983095638786016,0.9983095638786016,-0.36965072275027694,1277272.7331713021,P>0.05,Non-responder
TCA-GLYOX-BYPASS,superpathway of glyoxylate bypass and TCA,Responder,-4.679675949975224e-5,1.2883355740853978e-4,0.7164299109074901,5,2.844798554800193e-8,5.4137666403533e-8,0.4024662781584004,36.99718806800021,1.5872307430965467,35.44867589567992,10.0222073668002,1.3034072285620038,29.012951304338497,24.212758204619377,1,0.9983095638786016,0.9983095638786016,-0.36323424145897487,300645.9442834319,P>0.05,Non-responder
PWY-7345,superpathway of anaerobic sucrose degradation,Responder,4.4780462273340865e-5,1.2599384171261717e-4,0.7222765667875364,5,1.1627076722696001e-8,5.2320696373985115e-8,0.31900978640423566,13.501187698228872,1.1560852379235782,45.38845657253178,5.18515614230969,2.2144125834399033,27.21160660383758,20.00036809788105,1,0.9983095638786016,0.9983095638786016,0.3554178653864834,1625494.976276388,P>0.05,Responder
PWY-5971,palmitate biosynthesis (type II fatty acid synthase),Responder,9.11050009263377e-5,2.574855491132507e-4,0.7234695228536789,5,1.2422963410425193e-7,2.1671808675570884e-7,0.10834988083500315,41.61355902914811,1.7127264196480607,35.49413562651627,8.629859324289885,2.1640516137176498,30.22343326604456,23.48852016943164,1,0.9983095638786016,0.9983095638786016,0.35382568551941024,929904.3356335418,P>0.05,Responder
PWY-6628,superpathway of L-phenylalanine biosynthesis,Responder,5.0054245415028643e-5,1.418803784765212e-4,0.7242444719182417,5,2.418755667846508e-8,6.615540661993598e-8,0.4036492983833608,24.015433884958437,1.3160567351085322,40.80788554450072,10.540125189094535,0.6951406342293772,26.82656340721391,21.130285224961465,1,0.9983095638786016,0.9983095638786016,0.3527918796982331,1569064.960560454,P>0.05,Responder
P461-PWY,"hexitol fermentation to lactate, formate, ethanol and acetate",Responder,-4.998219838111769e-5,1.4416597756385118e-4,0.7288174713311134,5,2.5715251421083993e-8,6.930525613159252e-8,0.4044263219552224,24.889355582851927,1.331369219049991,36.67125685507561,13.832034029380313,2.3560037872277064,28.31137194871649,18.829333379599873,1,0.9983095638786016,0.9983095638786016,-0.3466989869990688,564267.8869345918,P>0.05,Non-responder
PWY-1042,glycolysis IV,Responder,-1.0447995132575281e-4,3.019674258163217e-4,0.7293446510145221,5,3.714202518210759e-8,2.934163914296656e-7,0.8182363944995537,7.1350458920518,1.0768324925219677,43.094655810944424,7.0140706185469925,0.6318555081703668,35.86792790239928,13.391490159938934,1,0.9983095638786016,0.9983095638786016,-0.34599742354099156,7385539.777526346,P>0.05,Non-responder
PWY-241,"C4 photosynthetic carbon assimilation cycle, NADP-ME type",Responder,-4.564625285032871e-5,1.349010730544717e-4,0.735085625641734,5,4.350678619236864e-8,6.282905582987464e-8,0.18173288778990046,50.75355299287266,2.030603344552495,29.076207223020102,24.49994902122524,8.050469296112398,22.105613258064395,16.26776120157787,1,0.9983095638786016,0.9983095638786016,-0.338368345164291,568138.8243870696,P>0.05,Non-responder
NONOXIPENT-PWY,pentose phosphate pathway (non-oxidative branch) I,Responder,5.7424808057793574e-5,1.6976996707683054e-4,0.7351742815237768,5,0,1.0047468494984255e-7,0.8590054630787901,0,1,54.42922594896945,8.11765084679277,0.22022689984826216,23.708828631998703,13.52406767239081,1,0.9983095638786016,0.9983095638786016,0.33825068736571995,3544592.697681726,P>0.05,Responder
PWY-7790,UMP biosynthesis II,Responder,9.227780345564274e-5,2.7382710041189064e-4,0.7361222116551024,5,6.68473780543829e-8,2.5150175569521077e-7,0.4294140513347676,16.75051865185933,1.2012086847942078,45.42726516357193,7.925138307853231,2.6727364294977853,28.51138257582615,15.46347752325091,1,0.9983095638786016,0.9983095638786016,0.3369929540094406,7084756.136748583,P>0.05,Responder
COBALSYN-PWY,superpathway of adenosylcobalamin salvage from cobinamide I,Responder,6.890996959983667e-5,2.059180068460813e-4,0.7378909232055824,5,1.171664268215004e-7,1.3955017205202285e-7,0.07272906853720768,66.768207883294,3.0091666332291744,32.00637502928096,16.35136173416395,0.9739899643758274,27.367750498865952,23.300522773313322,1,0.9983095638786016,0.9983095638786016,0.3346476136559791,1669555.2255196131,P>0.05,Responder
PENTOSE-P-PWY,pentose phosphate pathway,Responder,-5.292129224418751e-5,1.5905425330670905e-4,0.7393420387478762,5,3.545733230030665e-8,8.218482724814796e-8,0.3329359097146462,29.04071891967751,1.4092589225474934,39.84625502230925,8.165371246679372,0.8774217463820226,27.779558464459132,23.33139352017022,1,0.9983095638786016,0.9983095638786016,-0.33272478505895603,2464539.6156459567,P>0.05,Non-responder
PWY0-1479,tRNA processing,Responder,3.151417317617363e-5,9.583275347798087e-5,0.7422724427309646,5,2.5292620437032483e-9,3.058215737738325e-8,0.5182435144511405,4.671842135452259,1.049007997637912,48.234332888740475,13.798838764671844,0.8611714430078832,29.082026146708667,8.023630756871126,1,0.9983095638786016,0.9983095638786016,0.3288455359201854,749414.5293455416,P>0.05,Responder
GLYCOCAT-PWY,glycogen degradation I,Responder,-4.8910463737746253e-5,1.5094625817832155e-4,0.7459185934243211,5,2.3254724273561063e-8,7.399690568814922e-8,0.5797998811078416,19.995644147839233,1.2499319435155378,40.85751764881444,8.235536565433279,0.5226973792315178,26.42117117265344,23.963077233867324,1,0.9983095638786016,0.9983095638786016,-0.32402567859592446,1416601.903944071,P>0.05,Non-responder
PWY-7234,inosine-5'-phosphate biosynthesis III,Responder,1.385414988925301e-4,4.3390204354387966e-4,0.749505015347269,5,8.284305256281997e-7,6.650250932917792e-7,2.211831568244007e-8,90.45583904441281,10.477610390828488,21.779730332837623,17.035734142827557,20.44864274234346,20.731185246358752,20.0047075356326,1,0.9983095638786016,0.9983095638786016,0.3192921097144353,1468964.2907009046,P>0.05,Responder
PWY-5897,superpathway of menaquinol-11 biosynthesis,Responder,-4.156171401277377e-5,1.3060989337348406e-4,0.7503236742361703,5,3.171943849491826e-8,5.566281281803826e-8,0.35280758824555836,41.33679248854375,1.7046459653688584,36.56849447621913,8.652740059794018,1.7911879601979694,29.811667437186824,23.175910066602054,1,0.9983095638786016,0.9983095638786016,-0.31821260196520057,470404.8521023872,P>0.05,Non-responder
PWY-5898,superpathway of menaquinol-12 biosynthesis,Responder,-4.156171401277377e-5,1.3060989337348406e-4,0.7503236742361703,5,3.171943849491826e-8,5.566281281803826e-8,0.35280758824555836,41.33679248854375,1.7046459653688584,36.56849447621913,8.652740059794018,1.7911879601979694,29.811667437186824,23.175910066602054,1,0.9983095638786016,0.9983095638786016,-0.31821260196520057,470404.8521023872,P>0.05,Non-responder
PWY-5899,superpathway of menaquinol-13 biosynthesis,Responder,-4.156171401277377e-5,1.3060989337348406e-4,0.7503236742361703,5,3.171943849491826e-8,5.566281281803826e-8,0.35280758824555836,41.33679248854375,1.7046459653688584,36.56849447621913,8.652740059794018,1.7911879601979694,29.811667437186824,23.175910066602054,1,0.9983095638786016,0.9983095638786016,-0.31821260196520057,470404.8521023872,P>0.05,Non-responder
PWY0-1241,ADP-L-glycero-&beta;-D-manno-heptose biosynthesis,Responder,2.278182067134822e-5,7.244536408297854e-5,0.7531648630279608,5,0,1.656963542177851e-8,0.517225965285919,0,1,36.91943142950817,3.8807163601470442,1.1189381385106352,36.22844871962773,21.85246535220642,1,0.9983095638786016,0.9983095638786016,0.31446899273297935,562936.5310709504,P>0.05,Responder
PWY-6590,superpathway of Clostridium acetobutylicum acidogenic fermentation,Responder,-1.2421108180707175e-5,4.005842016664942e-5,0.7565040455539666,5,6.827386528080201e-10,5.463341139280596e-9,0.30229492801066316,7.521351654427649,1.0813306832331937,47.22156978649147,17.62518589507547,1.142315420843304,22.995579448681312,11.015349448908447,1,0.9983095638786016,0.9983095638786016,-0.31007483892358667,367866.8870531471,P>0.05,Non-responder
FUC-RHAMCAT-PWY,superpathway of fucose and rhamnose degradation,Responder,-3.0669198695005226e-5,1.0205067000315e-4,0.7637735830208862,5,1.5080780611136846e-8,3.365148922631005e-8,0.46315799489698306,30.430062442182365,1.4374024688018843,39.967601238885315,5.829590354953876,1.7195586174614665,29.704030339415343,22.779219449284007,1,0.9983095638786016,0.9983095638786016,-0.300529126306163,698577.0889802871,P>0.05,Non-responder
NAGLIPASYN-PWY,lipid IVA biosynthesis (E. coli),Responder,-4.001629811256148e-5,1.3542316732787505e-4,0.7676189902331397,5,1.0912273245433505e-8,5.829870469924983e-8,0.4787041869158701,10.631485762292433,1.1189623197048368,46.78907137590812,2.6024425021717676,0.19356361934609628,24.756037705338066,25.65888479723595,1,0.9983095638786016,0.9983095638786016,-0.2954907856768512,1309880.1176874132,P>0.05,Non-responder
PWY-8073,lipid IVA biosynthesis (P. putida),Responder,-4.001629811256148e-5,1.3542316732787505e-4,0.7676189902331397,5,1.0912273245433505e-8,5.829870469924983e-8,0.4787041869158701,10.631485762292433,1.1189623197048368,46.78907137590812,2.6024425021717676,0.19356361934609628,24.756037705338066,25.65888479723595,1,0.9983095638786016,0.9983095638786016,-0.2954907856768512,1309880.1176874132,P>0.05,Non-responder
UDPNAGSYN-PWY,UDP-N-acetyl-D-glucosamine biosynthesis I,Responder,4.741879002882541e-5,1.6501848474585368e-4,0.7738409620207766,5,0,9.120579695288445e-8,0.8552482322568523,0,1,47.69877698585546,8.800452094782267,0.4686017841557301,25.49420620447217,17.537962930734366,1,0.9983095638786016,0.9983095638786016,0.28735441427580355,2250711.5074290545,P>0.05,Responder
THRESYN-PWY,superpathway of L-threonine biosynthesis,Responder,-3.941114198881447e-5,1.4421424419156474e-4,0.7846365312533587,5,1.7068405592687205e-8,7.014156515442119e-8,0.2209603229411177,14.857328781273031,1.1744992090171256,49.602200233543485,6.65553366946047,1.2727408334443469,25.96834502322863,16.50118024032307,1,0.9983095638786016,0.9983095638786016,-0.2732818953477529,4318456.208119915,P>0.05,Non-responder
PWY3O-4107,NAD salvage pathway V (PNC V cycle),Responder,-2.5251105308646514e-5,9.422708191480783e-5,0.7887136360905385,5,1.285925329919808e-8,2.9402974421105233e-8,0.3390160882082935,29.88601938462038,1.4262490750391774,32.60988410993604,14.279782950444952,1.9342711109898916,30.6045460788988,20.571515749730324,1,0.9983095638786016,0.9983095638786016,-0.267981399779274,300388.9930315906,P>0.05,Non-responder
GLUCOSE1PMETAB-PWY,glucose and glucose-1-phosphate degradation,Responder,-9.061458193531574e-5,3.437218916793051e-4,0.7920668787029974,5,2.0574078658791753e-7,3.8867472339325493e-7,0.359905999888063,37.14582932935861,1.5909843202610117,36.49772420940128,14.298772478647273,0.716698505041104,25.75066892535705,22.736135881553295,1,0.9983095638786016,0.9983095638786016,-0.2636276132794584,1516122.1210778712,P>0.05,Non-responder
PWY-4041,&gamma;-glutamyl cycle,Responder,-4.134663188854311e-5,1.6746910666932442e-4,0.8049925046672983,5,7.480827824600516e-8,9.435802682624969e-8,0.11067316952349213,58.96642988098802,2.437028991383502,28.280656759968608,24.34126948868244,3.4084302586718422,23.78358929689822,20.186054195778897,1,0.9983095638786016,0.9983095638786016,-0.24689109956371816,800639.6028812241,P>0.05,Non-responder
PWY-7851,coenzyme A biosynthesis II (eukaryotic),Responder,-6.652864061061154e-5,2.7139379608716443e-4,0.8063504130299113,5,1.7214783274274618e-7,2.4390930965445095e-7,0.2131625037493613,54.54169473415234,2.1998180401839336,33.48677535829447,12.714839715745333,2.2405035175891315,30.04326024508658,21.514621163284488,1,0.9983095638786016,0.9983095638786016,-0.2451369249031924,4874148.554730113,P>0.05,Non-responder
ILEUSYN-PWY,L-isoleucine biosynthesis I (from threonine),Responder,4.7686533871784356e-5,1.9689814234372802e-4,0.8086338374349613,5,0,1.273940307358079e-7,0.994043986800968,0,1,44.37504440276845,4.956155903944723,4.336082177351213,34.35209195806834,11.980625557867272,1,0.9983095638786016,0.9983095638786016,0.24218884598990917,6101382.884522404,P>0.05,Responder
PWY-6969,TCA cycle V (2-oxoglutarate synthase),Responder,2.6966172342531494e-5,1.1291198083343612e-4,0.8112415000860418,5,1.0049232026944572e-8,4.229906207175161e-8,0.5866621976474334,14.558110154892315,1.170386097279494,46.36107616081067,8.09824638174402,0.522450702589567,25.621362551568804,19.39686420328693,1,0.9983095638786016,0.9983095638786016,0.23882472119863937,1039028.3567611855,P>0.05,Responder
COA-PWY-1,superpathway of coenzyme A biosynthesis III (mammals),Responder,7.022281993092903e-5,2.9550895004629586e-4,0.8121653815586996,5,2.1561563966363965e-7,2.891177912707462e-7,0.16244190354854965,58.4367410053666,2.4059711008925424,32.95786538467003,13.10535151501176,2.1618446448300666,29.464152586866533,22.310785868621615,1,0.9983095638786016,0.9983095638786016,0.23763347918879474,5111888.859573152,P>0.05,Responder
BRANCHED-CHAIN-AA-SYN-PWY,superpathway of branched chain amino acid biosynthesis,Responder,4.6352837600553524e-5,1.9847490393347343e-4,0.8153381672939852,5,0,1.302685895134203e-7,0.988405120415639,0,1,44.272258584438276,4.7576761815159,5.248407434731388,33.41018016791223,12.311477631402209,1,0.9983095638786016,0.9983095638786016,0.23354508142797983,6097218.696087755,P>0.05,Responder
PWY-6124,inosine-5'-phosphate biosynthesis II,Responder,-4.504111186274462e-5,1.961230775286442e-4,0.8183580166384289,5,0,1.3475525883976908e-7,0.5428144179752485,0,1,58.52663968112757,6.738488419717541,0.4780892080056979,26.533913476210756,7.722869214938437,1,0.9983095638786016,0.9983095638786016,-0.2296573785722196,4941554.305527,P>0.05,Non-responder
PWY-7237,"myo-, chiro- and scyllo-inositol degradation",Responder,-6.349351161639932e-5,2.772145981798225e-4,0.8188370416709161,5,0,2.656423502968869e-7,0.8133619364884894,0,1,50.532518008959215,10.429096623260973,0.5451579362938848,19.98290873237534,18.510318699110588,1,0.9983095638786016,0.9983095638786016,-0.22904101022563247,2103456.606434838,P>0.05,Non-responder
PWY-5695,inosine 5'-phosphate degradation,Responder,-3.335742259387895e-5,1.496208693374019e-4,0.8235772833935895,5,0,7.669837752942669e-8,0.8561924098650437,0,1,50.70120558411229,13.596832502420142,0.5163989434750293,24.771669498771907,10.41389347122064,1,0.9983095638786016,0.9983095638786016,-0.22294632253911345,5841281.175389985,P>0.05,Non-responder
PWY0-1298,superpathway of pyrimidine deoxyribonucleosides degradation,Responder,-3.105998635944637e-5,1.4872562569255752e-4,0.8345724792644673,5,4.3494269608828974e-8,7.226844105046202e-8,0.3492198875596548,44.033182450407615,1.7867730269170594,35.57958121051087,10.66504591948937,1.2047572521982826,29.16291156822982,23.38770404957166,1,0.9983095638786016,0.9983095638786016,-0.20884085183580214,516666.1623937695,P>0.05,Non-responder
PWY-6609,adenine and adenosine salvage III,Responder,4.8085926493447145e-5,2.3440282617328545e-4,0.8374609764994712,5,0,1.909666143007281e-7,0.7150939972732967,0,1,48.98721472650914,8.626359698014008,3.478325675873645,23.98816763420495,14.919932265398264,1,0.9983095638786016,0.9983095638786016,0.20514226418882414,6876473.679225068,P>0.05,Responder
ANAGLYCOLYSIS-PWY,glycolysis III (from glucose),Responder,-5.5719855876853445e-5,2.7562542372272633e-4,0.8397932872505747,5,1.600499472635625e-7,2.521159319735198e-7,0.2679061500665641,47.39731933764074,1.9010438012060606,36.92764011677927,13.139629078057299,1.848727923442815,27.219320891928078,20.864681989792537,1,0.9983095638786016,0.9983095638786016,-0.20215789648238874,5799071.017059009,P>0.05,Non-responder
PWY-6168,flavin biosynthesis III (fungi),Responder,4.716072692698946e-5,2.535662867851428e-4,0.8524528097943003,5,1.5481477236279564e-7,2.110555302450534e-7,0.18267259060198465,57.19882398642685,2.336384401407286,33.807353725372124,11.23137910798649,1.7277142239921206,28.516100884080924,24.717452058568337,1,0.9983095638786016,0.9983095638786016,0.18598973674663102,1287395.2314701357,P>0.05,Responder
PWY-6126,superpathway of adenosine nucleotides de novo biosynthesis II,Responder,-3.691124784056472e-5,2.0107784740394774e-4,0.8543531899015824,5,0,1.358289295986273e-7,0.5124266401092313,0,1,51.08995498192277,5.9528538455162066,0.2358274830323568,24.584572783913615,18.136790905615047,1,0.9983095638786016,0.9983095638786016,-0.1835669533820564,4042547.7966014678,P>0.05,Non-responder
PWY-7115,"C4 photosynthetic carbon assimilation cycle, NAD-ME type",Responder,-1.2026893278611028e-5,6.587451723412443e-5,0.8551332492658996,5,0,1.4355536187143965e-8,0.7188907344117267,0,1,38.923759447098654,21.882208637705833,1.0755061808547202,25.241984286479184,12.876541447861609,1,0.9983095638786016,0.9983095638786016,-0.18257277295659385,442188.62106318795,P>0.05,Non-responder
PWY-7323,superpathway of GDP-mannose-derived O-antigen building blocks biosynthesis,Responder,-4.568634888820931e-5,2.7776112439465935e-4,0.8693527256320535,5,3.0036910358567507e-7,2.7018051113993535e-7,0.017981536099469,88.5726713091411,8.750951574534945,24.703868220816872,16.102113116206365,12.468661153620921,23.817581361606123,22.90777614774972,1,0.9983095638786016,0.9983095638786016,-0.16448071697497688,1339189.9495447874,P>0.05,Non-responder
PWY-7242,D-fructuronate degradation,Responder,-3.046840932506632e-5,1.8905890077057795e-4,0.8719687306971262,5,1.3791030798565873e-7,1.254780548033992e-7,2.9216771455457406e-4,84.15601557623181,6.31154369540947,24.34283068828405,17.928688589897718,12.909475412821683,22.839665070292405,21.979340238704147,1,0.9983095638786016,0.9983095638786016,-0.16115829088649777,895038.7645494939,P>0.05,Non-responder
PWY-7282,4-amino-2-methyl-5-diphosphomethylpyrimidine biosynthesis II,Responder,-1.9794276849427085e-5,1.2645117184154585e-4,0.8756098207285873,5,0,5.3550389991699367e-8,0.8969538750121316,0,1,53.44317238655682,3.225831564062859,0.232556182194521,22.65058942941135,20.447850437774463,1,0.9983095638786016,0.9983095638786016,-0.15653691904279868,2226412.2111208998,P>0.05,Non-responder
PWY-5981,CDP-diacylglycerol biosynthesis III,Responder,1.2857682332693167e-5,8.318268549455789e-5,0.8771590461507394,5,0,2.215447437194429e-8,0.7718944460115145,0,1,42.659180526673765,5.594457067680021,0.2999493866983008,31.056101599589642,20.390311419358273,1,0.9983095638786016,0.9983095638786016,0.15457161855557505,355310.84836708324,P>0.05,Responder
PWY-3841,folate transformations II (plants),Responder,4.019134837245382e-5,2.626887797869573e-4,0.8783983801662485,5,7.483808120270613e-8,2.3125477405165555e-7,0.5000772524688191,20.977365343550133,1.265460211934834,44.80146340556998,12.38248035498261,1.327274940199618,27.8769199085854,13.611861390662398,1,0.9983095638786016,0.9983095638786016,0.15299986701011487,6374675.948734496,P>0.05,Responder
PWY-7197,pyrimidine deoxyribonucleotide phosphorylation,Responder,1.3467179325637071e-5,8.859253727725022e-5,0.8791770209884353,5,0,2.5706568811188284e-8,0.938878440926026,0,1,50.859541144978756,3.5798664675512493,0.28679528727989057,28.109352688360094,17.16444441183,1,0.9983095638786016,0.9983095638786016,0.15201257057907205,1595009.3392023775,P>0.05,Responder
TCA,TCA cycle I (prokaryotic),Responder,-2.3223823507754336e-5,1.553089162573641e-4,0.8811329939499811,5,4.7727448091632056e-8,7.858002944098894e-8,0.3215263920276779,44.49315492152118,1.8015796044364287,34.782722640559285,9.840202829979065,1.339330277600956,29.43754399052429,24.600200261336404,1,0.9983095638786016,0.9983095638786016,-0.14953309872608916,387639.2006466912,P>0.05,Non-responder
GALACTUROCAT-PWY,D-galacturonate degradation I,Responder,2.0592414625163734e-5,1.4020321916535715e-4,0.8832303088718569,5,5.781546831186995e-8,6.550491579812189e-8,0.0024903392297102155,70.28223324295504,3.3649904051519552,29.910703539422954,16.25151181930783,2.509426312232419,26.544109791292236,24.784248537744563,1,0.9983095638786016,0.9983095638786016,0.14687547652437868,848808.3998622039,P>0.05,Responder
PWY-5659,GDP-mannose biosynthesis,Responder,1.8734243729536032e-5,1.2780590065755213e-4,0.8834607318191056,5,1.7930414557835877e-8,5.3922532198232076e-8,0.29952059925447616,21.272441520344266,1.2702032418018063,45.76453785900634,8.452792291295564,0.3131454511617735,27.14072597924739,18.32879841928893,1,0.9983095638786016,0.9983095638786016,0.14658355860840305,1855546.5874406132,P>0.05,Responder
PWY0-166,superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli),Responder,-1.7852204599702436e-5,1.2388440364011343e-4,0.8854185596948638,5,3.037420339221413e-8,4.9302461624864125e-8,0.3276733739978326,45.31573397094774,1.8286795683949153,33.400929334150845,8.236982237203605,0.7067170536162972,32.053679446448484,25.601691928580777,1,0.9983095638786016,0.9983095638786016,-0.14410372956682613,276160.3629415166,P>0.05,Non-responder
